lag,horizon,target_pct,n,target_hits,target_hit_rate,mean_target_zero_return,entry_dates,codes
1,T+2,18,19911,211,0.010597157350208428,0.0019074883230375168,1169,2508
1,T+2,19,19911,163,0.008186429611772386,0.0015554216262367534,1169,2508
1,T+2,20,19911,133,0.006679724775249862,0.0013359449550499726,1169,2508
2,T+2,1,19656,12849,0.6536935286935287,0.006536935286935287,1172,2487
2,T+2,2,19656,9900,0.5036630036630036,0.010073260073260074,1172,2487
2,T+2,3,19656,7438,0.37840862840862843,0.011352258852258853,1172,2487
2,T+2,4,19656,5599,0.2848494098494099,0.011393976393976395,1172,2487
2,T+2,5,19656,4142,0.21072446072446072,0.010536223036223036,1172,2487
2,T+2,6,19656,3082,0.1567969067969068,0.009407814407814408,1172,2487
2,T+2,7,19656,2349,0.11950549450549451,0.008365384615384617,1172,2487
2,T+2,8,19656,1831,0.09315221815221815,0.0074521774521774525,1172,2487
2,T+2,9,19656,1405,0.07147944647944648,0.006433150183150184,1172,2487
2,T+2,10,19656,1116,0.056776556776556776,0.005677655677655678,1172,2487
2,T+2,11,19656,846,0.04304029304029304,0.004734432234432234,1172,2487
2,T+2,12,19656,677,0.03444240944240944,0.004133089133089133,1172,2487
2,T+2,13,19656,544,0.027676027676027677,0.003597883597883598,1172,2487
2,T+2,14,19656,434,0.02207977207977208,0.0030911680911680913,1172,2487
2,T+2,15,19656,340,0.017297517297517297,0.0025946275946275945,1172,2487
2,T+2,16,19656,266,0.013532763532763533,0.0021652421652421654,1172,2487
2,T+2,17,19656,228,0.0115995115995116,0.001971916971916972,1172,2487
2,T+2,18,19656,184,0.009361009361009361,0.001684981684981685,1172,2487
2,T+2,19,19656,147,0.007478632478632479,0.001420940170940171,1172,2487
